Carimbo de data/hora	1) Este é um lugar (ambiente físico) agradável para trabalhar.	1) Gostaria de deixar um comentário sobre?	2) Eu recebo os equipamentos e recursos necessários para realizar o meu trabalho.	2) Gostaria de deixar um comentário sobre?	3) As pessoas aqui estão dispostas a fazer um pouco além da sua obrigação para concluir um trabalho.	3) Gostaria de deixar um comentário sobre?	4) Pode-se contar com a colaboração das pessoas por aqui.	4) Gostaria de deixar um comentário sobre?	5) A empresa oferece treinamentos ou oportunidades de desenvolvimento para o meu crescimento profissional.	5) Gostaria de deixar um comentário sobre?	6) Você tem uma visão clara de para onde estamos indo (futuro da empresa) e como fazer para chegar lá.	6) Gostaria de deixar um comentário sobre?	7) A empresa demonstra reconhecimento pelo bom trabalho e pelo esforço extra.	7) Gostaria de deixar um comentário sobre?	8) As pessoas aqui nesta empresa são remuneradas adequadamente em relação a outras empresas do mesmo segmento de mercado.	8) Gostaria de deixar um comentário sobre?	9) Meu trabalho tem um sentido especial. Para mim, não é só “mais um emprego”.	9) Gostaria de deixar um comentário sobre?	10) Quando é contratado um funcionário novo, as pessoas fazem com que ele se sinta bem-vindo.	10) Gostaria de deixar um comentário sobre?	11) Tenho orgulho de contar com as pessoas que trabalho aqui.	11) Gostaria de deixar um comentário sobre?	12) As pessoas aqui têm vontade de vir para o trabalho.	12) Gostaria de deixar um comentário sobre?	13) Eu me sinto à vontade na empresa, sem precisar fingir que sou outra pessoa.	13) Gostaria de deixar um comentário sobre?	14) Existem canais de comunicação bem definidos para que os colaboradores possam expressar suas sugestões e reivindicações.	14) Gostaria de deixar um comentário sobre?	15) Você acredita que a empresa só promoveria uma demissão em massa como último recurso.	15) Gostaria de deixar um comentário sobre?	16) As pessoas são encorajadas a equilibrar sua vida profissional e pessoal.	16) Gostaria de deixar um comentário sobre?	17) Você sabe com clareza quem é seu líder (superior imediato).	17) Gostaria de deixar um comentário sobre?	18) O seu líder (superior imediato) deixa claro o que ele espera do seu trabalho.	18) Gostaria de deixar um comentário sobre?	19) O seu líder demonstra comprometimento com o negócio da empresa (interesse no crescimento da empresa).	19) Gostaria de deixar um comentário sobre?	20) O seu líder é honesto e ético na condução dos negócios.	20) Gostaria de deixar um comentário sobre?	21) O seu líder demonstra interesse sincero por você como pessoa e não somente como empregado.	21) Gostaria de deixar um comentário sobre?	22) É fácil se aproximar do seu líder e é também fácil de falar com ele.	22) Gostaria de deixar um comentário sobre?	23) O seu líder treina as pessoas com o foco nas suas necessidades.	23) Gostaria de deixar um comentário sobre?	24) O seu líder reconhece os erros como oportunidades de aprendizado.	24) Gostaria de deixar um comentário sobre?	25) O seu líder demonstra interesse nas ideias e sugestões que você e seus companheiros apresentam e toma ações com base nelas.	25) Gostaria de deixar um comentário sobre?	26) O seu líder lhe mantém informado sobre assuntos importantes e sobre mudanças na empresa.	26) Gostaria de deixar um comentário sobre?	27) O seu líder tem uma visão clara de para onde estamos indo (futuro da empresa) e o que fazer para chegar lá.	27) Gostaria de deixar um comentário sobre?	28) O seu líder confia no bom trabalho das pessoas sem precisar vigiá-las.	28) Gostaria de deixar um comentário sobre?	29) O seu líder envolve as pessoas em decisões que afetam atividades e seu ambiente de trabalho.	29) Gostaria de deixar um comentário sobre?	30) O seu líder trata todos da mesma forma, sem proteger ninguém.	30) Gostaria de deixar um comentário sobre?	31) O seu líder sabe coordenar pessoas e distribuir tarefas adequadamente.	31) Gostaria de deixar um comentário sobre?	32) O seu líder dá autonomia às pessoas.	32) Gostaria de deixar um comentário sobre?	33) O seu líder age de acordo com o que fala.	33) Gostaria de deixar um comentário sobre?	34) O seu líder dá feedback (crítica construtiva) sobre o desempenho de seu trabalho.	34) Gostaria de deixar um comentário sobre?	35) As pessoas aqui na empresa são bem tratadas independentemente da sua idade, cor, religião ou sexo.	35) Gostaria de deixar um comentário sobre?	36) Você alguma vez já foi humilhado pelo seu líder ou presenciou alguma humilhação.	36) Gostaria de deixar um comentário sobre?	37) Aqui as pessoas se importam umas com as outras.	37) Gostaria de deixar um comentário sobre?	38) Existe um sentimento de equipe por aqui.	38) Gostaria de deixar um comentário sobre?	39) Nós sempre comemoramos as metas atingidas e os eventos especiais.	39) Gostaria de deixar um comentário sobre?	40) As pessoas fazem “politicagem” (puxa saco) como forma de obter resultados.	40) Gostaria de deixar um comentário sobre?	41) A Diretoria da empresa é aberta a sugestões e é fácil falar com ela.	41) Gostaria de deixar um comentário sobre?	42) Você tem um bom relacionamento com a Diretoria da empresa.	42) Gostaria de deixar um comentário sobre?	43) Eu sou bem tratado, independente de minha função na empresa.	43) Gostaria de deixar um comentário sobre?	44) Sinto que sou valorizado aqui e que posso fazer a diferença.	44) Gostaria de deixar um comentário sobre?	45) Este é um lugar agradável para se trabalhar.	45) Gostaria de deixar um comentário sobre?	46) Existe fofoca por aqui.	46) Gostaria de deixar um comentário sobre?	47) Percebo um clima de rivalidade (competição interna) aqui.	47) Gostaria de deixar um comentário sobre?	48) Pretendo trabalhar aqui ainda por muito tempo.	48) Gostaria de deixar um comentário sobre?	49) Existe um bom relacionamento entre as áreas da empresa (equipes das diferentes expertises de conhecimento).	49) Gostaria de deixar um comentário sobre?	50) Levando-se tudo em conta, eu diria que este é um excelente lugar para trabalhar.	50) Gostaria de deixar um comentário sobre?	51) Marque os TRÊS (03) benefícios que você julga mais importantes , independente se a empresa oferece ou não.	51) Gostaria de deixar um comentário sobre?	52) Cite 3 (três) PONTOS FORTES DA EMPRESA (o que já é bom na empresa).	53) Cite 3 (três) PONTOSDE MELHORIA DA EMPRESA (o que ainda precisa ser mudado na empresa).	54) Este espaço é seu, use-o para registrar comentários e sugestões não abordados anteriormente.	
1/30/2025 10:29:33	Concordo		Concordo		Concordo Sempre		Concordo		Concordo Sempre	Os líderes sempre ajudando os colaboradores pra desenvolver no crescimento do fucionario	Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre	Aq quando agente é contratado as pessoas nos tratam muito bem 	Concordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo Sempre		Concordo		Concordo		Discordo		Discordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo	Vejo muitas pessoas falando um do outro com rivalidade pra crescer 	Concordo Sempre		Concordo		Concordo		Assistência Médica, Multibenefícios Alimentação/ Refeição, Cesta Básica, Empréstimo Consignado, Vale conbustivel		Os líderes muito atencioso ambientes bom pra trabalhar 	Banheiro. um  lugar maior pro descanso. poderia melhor no salário 	Gostaria q melhorasse mais um pouco pa parte do espaço e outras coisas	
1/30/2025 10:37:59	Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Discordo		Discordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Discordo		Concordo		Discordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Discordo Sempre		Discordo		Discordo		Discordo		Discordo		Concordo		Discordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo		Discordo		Discordo		Discordo		Auxílio Combustível, Cesta Básica, Seguro de Vida, Gympass (Convênio Academias), Day Off		Liberdade, autonomia, clima organizacional.	Melhor tratamento e reconhecimento da Diretoria, aumento salário e benefícios e diminuir o acúmulo de funções.	No geral, respondendo as perguntas que discordei, vejo que há uma falta de reconhecimento por parte da diretoria em algumas atividades que venho exercendo, seja horas extras, otimização de processos e esforço em aprender e melhorar constantemente o setor. Havendo apenas cobranças e apontamento de erros e não enxergando os pontos positivos.	
1/30/2025 10:46:33	Concordo	Alguns setores como logística e manutenção, tem "brincadeiras" machistas e homofóbicas	Discordo	Algumas atividades que são solicitadas com "urgência" não são fornecidos os insumos necessários.	Discordo Sempre	Sempre existe um colaborador que faz mais e leva toda a equipe nas costas, e por ser eficiente sempre tem mais trabalho porque esse colaborador é o único que faz o trabalho com qualidade. Deixando os demais da equipe mais folgados.	Concordo Sempre		Concordo	A empresa fornece crescimento somente para alguns setores, na área comercial não vejo essas oportunidades. Possui oportunidade para ser consultor, mas não é todos que tem interesse nessa vaga.	Concordo		Concordo	A empresa reconhece alguns bons colaboradores, mas vejo muitos profissionais qualificados não serem reconhecidos por serem mais tímidos ou retraído. 	Discordo Sempre	Existe muita rotatividade, e a maioria pedi demissão para iniciar em outro emprego, ganhando mais. 	Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo Sempre		Discordo	Não vejo um canal direto onde podemos falar nossas sugestões ou críticas, algumas vezes falamos pro Rh e fica meio que falado de boca e as ideias acabam se perdendo. 	Concordo Sempre		Discordo	Dedicamos mais tempo ao nosso trabalho do que a nossa família e amigos, então fazer algo fora do horário de trabalho, nem sempre é possível e as vezes parece que a empresa não entende e exige nossa participação.	Concordo Sempre		Concordo		Concordo Sempre		Concordo		Discordo	Vejo que o meu gestor está preocupado somente com a parte profissional, pra algumas pessoas acho inflexível é outras podem fazer tudo.	Concordo Sempre		Concordo Sempre		Concordo		Discordo	Vejo que as ideias só são aceitas quando não tem custo.	Concordo Sempre		Concordo Sempre		Discordo	Alguns colaboradores fazem corpo mole e é necessário ficar verificando.	Concordo		Discordo	Algumas pessoas com quem o gestor tem mais intimidade, vejo que ele protege mais. 	Discordo	As pessoas que são mais eficientes e responsáveis, são sobrecarregadas porque sempre passam mais tarefas. 	Concordo		Concordo		Concordo		Concordo		Concordo	Já me senti humilhada	Concordo		Concordo		Concordo		Concordo Sempre	Muitas pessoas gostam de fazer "amizade" com os gestores e na frente deles fazem um bom trabalho e na ausência não fazem mais nada. 	Concordo		Concordo		Concordo		Discordo	Não me sinto tão valorizada. Não falo tanto na questão financeira, falo na questão do profissionalismo, recolhimento do meu trabalho.	Concordo		Concordo Sempre		Discordo	Não vejo rivalidade!	Concordo		Concordo		Concordo		Auxílio Combustível, Cesta Básica, Gympass (Convênio Academias), Day Off		"1- não existir mais vários sindicatos.
2- horário e os dias trabalhados
3 - comissão e bonificações "	"1 - estrutura da empresa
2 - um treinamento mais elaborado para os novatos 
3 - setores mais bem distribuídos, vejo uma pessoa fazendo o trabalho de duas. "	Melhorar a estrutura da empresa: sala de espera para os clientes, banheiros maiores e mais organizados, um espaço mais higiênico para descansar	
1/30/2025 10:55:30	Discordo	Temos problemas de infraestrutura e muito barulho da manutenção.	Discordo	As vezes sobre material não é o suficiente pra executar o trabalho da melhor forma. 	Concordo	.	Discordo	Muitas pessoas só levam em consideração suas vontades e a ajuda não é bem genuína.	Discordo	Vejo que existem alguns movimentos assim de treinamentos, mas bem seletivo. 	Discordo	As vezes falta essa clareza e a empresa não é tão transparente com seus funcionários.	Discordo	Reconhecimento aqui é bem seletivo.	Discordo Sempre	Salários seguem o limite do mínimo do mercado, não acho justo.	Concordo		Concordo Sempre		Concordo		Concordo		Discordo	Aqui se você não seguir o padrão de comportamento liberal, você não será muito bem recebido.	Discordo	Praticamente não temos esse canal.	Discordo	Ja ocorreu e não foi em último recurso.	Discordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo	A empresa não deixa isso muito bem claro.	Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo	Ja vi uma liderança de outro setor querer humilhar outra pessoa de outro setor.	Discordo Sempre	Se importam se for do Interesse indivual ou se podem ganhar algo com aquilo.	Concordo		Discordo Sempre	Não vejo isso por toda a empresa, mas novamente de forma seletiva.	Concordo Sempre	Infelizmente existe.	Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Discordo Sempre	Muitas só se importam com se mesmo e se possível julga e aponta o dedo para o erro dos outros.	Concordo		Assistência Médica, Auxílio Combustível, Vale Alimentação, Cesta Básica, Day Off		Diretoria aberta oportunidade de crescimento integridade no dia de pagamento de salários 	benefícios, focar na missão estabelecida, salários 	.	
1/30/2025 11:10:09	Discordo	Ambiente muito fora do patrão para mecânico e técnico em eletrica	Concordo		Concordo		Concordo		Concordo		Discordo	Sobre a oficina e banheiro até agora não foi tomada nenhuma iniciativa com respeito a espaço e segurança .	Concordo		Discordo	Devido a questão de sindicato ou pela própria gestão deixa a desejar alguns benefícios q  nós merecemos pelo local e forma de trabalho.	Concordo	Gosto do q faço independente de qual seja a empresa	Concordo		Concordo		Discordo	Devido fatores de salários e ambiente de trabalho 	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Pq não depende dele	Concordo		Discordo	Pq cabe a cada um realizar suas atividades 	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo Sempre	Em nenhum momento 	Concordo		Concordo		Concordo		Concordo	Algumas sim	Concordo		Concordo		Concordo		Discordo	Devido ao ambiente de trabalho e tbm da parte de higiene q no caso banheiro 	Discordo	Ambiente insalubre com pouca iluminação sem espaço e ambiente correto para desde de equipamentos	Concordo	Qual o canto que tem kkkk,	Concordo	Algumas pessoas sim	Discordo	Vai depender muito de como a empresa vai mudar futuramente.	Concordo		Discordo	Tem muita  coisa para ser ajustada com funcionários e lo oval de trabalho 	Assistência Médica, Assistência Odontológica, Auxílio Combustível, Refeição na Empresa, Vale Refeição, Seguro de Vida	Vale combustível e seguro de vida deveria ser levado em pauta com os gestores 	Realizações de gincanas , aniversariantes e aumento de cargo	Banheiro  vestiário e espaço de descanso de almoço	Tornar o ambiente mais agradável com ótimas condições de trabalho  trazer mais benefícios tais como vale combustível seguro de vida faz com q o profissional se dedique mais a empresa e aumente sua produção  .	
1/30/2025 11:10:16	Concordo	É um bom ambiente de se trabalhar, mas só isso não retém talentos. Temos muito a melhorar principalmente em benefícios, infraestrutura e planos de carreiras. Se a gente quer ser uma empresa que uma pessoa passe 5 anos ou mais, perder essa fama de empresa que as pessoas só aprendem, pegam experiência no mercado e saem para outros lugares. O ponto chave está aí. Ter salários mais competitivo, na minha visão o da Nordeste está muito abaixo do mercado para todas as áreas.	Discordo	Acredito que nossas máquinas são ultrapassadas. Em algumas áreas se faz necessidade o BI, e quando queremos isso se faz necessário aumento de memória nos PCs. Seria interessante já ter máquinas que suportem esse tipo de aplicação, para evitar outro investimento a respeito.	Concordo		Concordo		Discordo	Até tem às vezes, mas esporádico até demais. Pode melhorar muito ainda	Concordo	Entendo que a empresa está crescendo e evoluindo cada vez mais. Isso é ótimo. Entretanto acredito que a via de mão dupla empresa e funcionários não está acontecendo. Apenas para empresa. Não vejo retorno dos nossos resultados atuais em melhorias visíveis no nosso dia a dia.	Discordo Sempre	Até sim, mas infelizmente isso é setorizado. Alguns setores são valorizados e outros extremamente esquecidos. Se você der sorte de cair em uma gestão que reconheça esse esforço a mais, sim. Agora caso contrário, infelizmente isso não acontece	Discordo Sempre	Acredito que deveria ser feito um estudo real e sério sobre o tema, pois está defasado demais! Chega a ser absurdo a discrepância. Entra no principal ponto, do número absurdo de saídas e turnovers em 2024. Inúmeras vezes perdemos talentos por esse motivo, principalmente. A nordeste precisa acordar, se não será mais do mesmo esse ano, justamente por conta de salários.	Concordo	Pra mim é, mas infelizmente ainda sinto que não obtive o retorno da empresa. Para que isso se torne ainda mais realidade.	Concordo		Concordo		Concordo	No início sim, depois de alguns meses, as questões de benefícios fracos, salários baixos e falta de oportunidades de crescimento podem acabar desmotivando 	Concordo		Discordo	Acredito que essa questão de auxílio do RH, como nos é informado quando entramos. Fica muito no papel, na prática não vejo muito isso, infelizmente.	Discordo Sempre	Já aconteceu ano passado, então pode vir a acontecer novamente.	Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Só falamos de trabalho o tempo todo, então só como profissional mesmo	Concordo		Concordo		Concordo		Concordo		Discordo Sempre	Acredito que não, tenho que ir atrás das informações com os meus colegas. E também acho o nosso RH e DP muito inacessíveis. Parece que é pecado falar de dinheiro, de salário com eles. Tudo eles são instruídos a se silenciarem. Isso me incomoda bastante.	Concordo		Discordo		Discordo		Discordo		Concordo		Concordo		Concordo		Discordo		Discordo	Infelizmente já presenciei casos de bullying e racismo na empresa. Mas a pessoa afetada não sei o motivo levaram na brincadeira, entretanto achei muito estranho e ruim de se presenciar	Concordo Sempre	Já presenciei em outros setores isso. Mas no meu até nunca no meu setor	Concordo		Discordo Sempre	Infelizmente, mesmo depois da saída do antigo sócio. Ainda vejo a empresa com muita setorização. Vejo muito o sentimento de "A prioridade é o meu setor, e não ligo para o resto". Infelizmente o sentimento de fazer parte do corpo Nordeste Locações não existe. É como se o braço e a perna, fossem independentes.	Discordo Sempre	No meu caso, não. Infelizmente. Mas gostaria muito dessa mudança.	Concordo Sempre	Vejo bastante no meu dia a dia, infelizmente.	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre	Infelizmente sim	Discordo		Concordo	Sim, mas precisa acordar para o mercado. Ter benefícios, salários e oportunidades melhores. O que atualmente não ocorre, infelizmente 	Discordo	Infelizmente sinto que cada um está na sua bolha. Como se existissem muros. Que separam os setores e as pessoas	Discordo	Ainda não. É uma empresa ok, espero que um dia possa se dizer que sim	Assistência Médica, Assistência Odontológica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Gympass (Convênio Academias)	Se faz necessário com urgência o auxílio combustível. Poderia ser o mesmo valor disponibilizado no vale transporte ou um valor fixo de 200 reais mensais.	Ambiente, vontade de ensinar da maioria das pessoas e uma direção que sabe o que está fazendo	Benefícios são fracos, salários muito abaixo do mercado e oportunidades de crescimento. 	Renovação de benefícios. Vale ser um valor fixo, não sendo mais na diária. Assistência médica ser 100% coberta pela empresa, vale combustível fixo para quem tem veículos. Salários serem renovados e seguir o mercado ou pelo uma logica, e as oportunidades de crescimento aparecerem. Acontece por exemplo que a nordeste locações pagavam um salário X pra minha posição no passado. E tenho o mesmo cargo que essa pessoa e recebo muito menos que ela. Pra mim isso não faz o menor sentido, pagava mais pra pessoa e pra mim que tem o mesmo cargo não paga o mesmo valor. São esses tipos de inconsistências que também acabam desmotivando as pessoas. Acredito que deveria ter essa revisão de salários urgentes. A empresa tem que entender que o que faz a pessoa querer ficar vai muito além do ambiente de trabalho que aqui é bom, mas usar isso como propaganda por muito tempo não irá dar certo.	
1/30/2025 11:10:59	Concordo	Umas coisas eu concordo outras não por exemplo banheiro está deixando a desejar 	Concordo	Está faltando ferramenta adequada para realizar as atividades como sacar rolamentos n608	Concordo		Concordo		Discordo		Concordo	Para a empresa sim mas para os colaboradores ainda deixar a desejar 	Discordo Sempre		Discordo	Está deixando a desejar como os mecânicos trabalhador com produtos perigoso com gasolina a rede elétrica está precária e não vejo melhoras	Concordo	Meu trabalho tem um sentido para mim mas para a empresa eu acho quer não 	Concordo		Concordo		Discordo	Faltando olhar mas para a parte da mecânica 	Discordo		Discordo Sempre		Concordo		Discordo		Discordo Sempre	Lider para mandar tem mas para resolver os problemas quer tem na oficina não 	Concordo	Quer faça as manutenções nas máquinas só isso	Concordo	Comprometimento com a empresa ele tem mas com os funcionários nas	Concordo		Concordo	A favor da empresa mas para funcionários não 	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo		Discordo		Concordo		Concordo		Discordo Sempre		Concordo		Discordo		Discordo		Concordo		Concordo	Fala mas entra no ouvido sai no outro 	Concordo		Concordo		Discordo		Concordo Sempre		Concordo		Discordo		Discordo	Deus quem vai dizer 	Discordo		Discordo		Assistência Médica, Auxílio Combustível, Celular, Vale Refeição, Vale Alimentação, Seguro de Vida		Plano de saúde vale alimentação e farmácia 	Perigolosidade .	Nos mecânico trabalhamos com produtos químicos e não recebemos nada com isso tinha quer olhar mais para isso	
1/30/2025 11:17:10	Concordo	É  agradável trabalhar na Nordeste,  porém se o ambiente fosse um pouco mais confortavel ajudaria 	Discordo	Minhas máquinas de trabalho e meu ambiente são bons mas ja estao ultrapasados e para o conforto e ergonômia deveriam ser revistos 	Concordo Sempre	Quase todos aqui na Nordeste fazem o seu trabalho bem e ate além de suas funções para concluir suas tarefas 	Concordo	Quase todos sao muito receptivos e sempre tem a vontade de ajudar 	Discordo	Aqui nao tem um suporte direto para cursos nem para o desenvolvimento,  concordo que aqui na Nordeste temos varias oportunidades mas nao de cursos externos nem suporto ao estudo, sugiro um estudo sobre esse assunto para alem de oferecer um convenio ou curso gratuito , a nordeste focar mais nessa parte ,	Concordo Sempre	A empresa esta em constante crescimento,  e lutando para se torna uma das maiores do Nordeste,  focando nas relações pessoais com os clientes , mas tambem com foco em evolução dos processos e otimização de recursos 	Concordo		Discordo		Concordo Sempre	Aqui todos se tratam como uma grande família,  acho que  esse clima relaxante e descontraido faz com que nos sentimos em casa 	Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Discordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo		Discordo		Concordo		Discordo		Concordo		Concordo Sempre		Concordo		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo Sempre		Concordo		Discordo		Concordo Sempre		Discordo Sempre		Concordo		Concordo		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre		Discordo		Concordo		Assistência Médica, Celular, Multibenefícios Alimentação/ Refeição, Auxílio Educação, Empréstimo Consignado		As pessoas,  o ambiente,  A comunicação 	Estrutura , benefícios,  salários 	Gostaria que as mudanças realmente acontececem e nao somente fosse dito ou prometido 	
1/30/2025 11:28:58	Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Auxílio Combustível, Cesta Básica		"
"	"Ok
"	Ok	
1/30/2025 11:30:56	Concordo Sempre		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Algumas pessoas saíram da empresa justamente pela baixa remuneração, indo para a concorrente.	Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo		Concordo		Concordo		Concordo	Não é 	Concordo		Concordo		Concordo		Concordo		Concordo		Discordo	Existe alguns tratamentos diferenciados	Concordo		Concordo		Discordo	Às vezes tem postura inadequada de líder 	Concordo		Concordo Sempre		Concordo	Líder de outro setor se achando superior a um colega de trabalho	Concordo		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo Sempre		Concordo		Concordo		Discordo	Nunca presenciei	Concordo		Concordo		Concordo		Assistência Médica, Auxílio Combustível, Multibenefícios Alimentação/ Refeição, Seguro de Vida, Day Off		O ambiente de trabalho, flexibilidade de horário e oportunidade de crescimento.	"Poderia ser aderido a modalidade de trabalho híbrido para as tividades que couberem;
 Conscientizar os colaboradores da importância de manter limpo o espaço de uso coletivo;
Os pagamentos deveriam ser realizados pelo turno da manhã e não ao final do dia.
"	Seria interessante ter laboral 1x por semana e o dia da fruta. O dia da fruta se dá da seguinte maneira , 1x por semana seria oferecido em cada sala uma cesta com diversas frutas( banana, tangerina, maçã,...) para que cada colaborador pudesse pegar uma. Isso faz toda a diferença num ambiente de trabalho, já trabalhei em uma empresa que oferecia e era bom demais.	
1/30/2025 11:37:06	Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre	Vejo que a grande maioria dos colaboradores Nordeste são empenhados a ajudar as demandas 	Concordo Sempre	Treinamentos e oportunidades sempre são oferecidas para crescimento 	Concordo		Concordo	Sempre fui reconhecida pelo que faço 	Discordo	Por conversas com outros colaboradores Nordeste e até mesmo de outras empresas, a Nordeste deixa a desejar no quesito SALÁRIO quanto a algumas funções 	Concordo Sempre	Amo o que faço, e vejo total sentido no meu trabalho. 	Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo Sempre	Acredito que os sócios da empresa são bastante empáticos e humanos, tomando decisões quase sempre baseadas no bem estar do colaborador 	Concordo Sempre		Concordo		Concordo		Concordo Sempre	Meu líder é inspiração 	Concordo		Concordo Sempre	Sempre pensando no meu crescimento pessoal e profissional 	Concordo Sempre	Tenho total acesso ao meu líder e sempre com fácil acesso para tratar qualquer assunto 	Concordo		Concordo		Concordo		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo		Concordo Sempre		Concordo Sempre		Concordo		Concordo Sempre	Semanalmente temos feedback simples e uma vez por mês temos o feedback estruturado, sempre posicionando o que precisa ser melhorado, e o que venho fazendo corretamente. 	Concordo Sempre		Discordo	Sempre que há alguma pequena chateação, é solucionado e conversado 	Concordo		Concordo Sempre		Concordo Sempre		Discordo		Concordo Sempre		Concordo Sempre		Concordo Sempre	Inclusive acho incrível, como todos, independente do cargo, conseguimos ter esse tratamento por igual	Concordo Sempre		Concordo Sempre		Concordo Sempre	Acredito que é algo inevitável, mas diferente de outras empresas onde já trabalhei, as fofocas não são pesadas e não me lembro de terem prejudicado alguém em um nível preocupante 	Concordo	Em algum momento sim percebo essa rivalidade mas acredito que algo que consigamos minimizar com conversas e ações	Concordo Sempre	Pretendo crescer e me aposentar por aqui kkkkkk	Concordo Sempre		Concordo Sempre	Até o momento o melhor que já trabalhei 	Assistência Médica, Auxílio Combustível, Vale Alimentação, Auxílio Educação, Gympass (Convênio Academias)		Acesso fácil a líderes e diretores, boa convivência com os colaboradores, reconhecimento. 	Local de descanso, salários e auxílios 	Atualmente estou muito satisfeita com a Nordeste Locacoes, acredito que com essa pesquisa algumas coisas que já são boas, serão ótimas e algumas que não são boas faremos ser. É uma empresa excelente de trabalhar, que pensa no colaborador e visa sempre o bem estar do mesmo. 	
